nationality,position,overall,age,hits,potential,team,class
124,148,65,22,0,72,179,1
124,22,65,22,0,77,55,1
121,36,65,22,5,74,78,1
52,39,65,18,4,82,528,1
149,228,65,21,4,75,625,1
4,0,65,23,0,73,213,1
17,38,65,20,12,85,589,1
77,7,65,20,2,77,131,1
104,188,65,20,0,80,611,1
11,136,65,18,0,82,377,1
71,136,65,19,2,78,616,1
29,19,65,21,0,76,213,1
121,101,65,21,0,74,78,1
32,149,65,23,0,73,504,1
52,155,65,20,0,75,16,1
52,210,65,19,3,80,402,1
124,103,65,22,0,77,118,1
56,225,65,19,8,82,246,1
140,1,65,22,2,75,428,1
136,151,65,22,2,74,108,1
33,48,65,20,2,80,27,1
4,101,65,20,1,79,85,1
4,48,65,23,1,73,536,1
136,39,65,20,1,80,533,1
44,101,65,18,11,83,430,1
136,48,65,21,3,79,243,1
29,148,65,21,1,80,62,1
56,184,65,21,0,76,568,1
41,22,65,23,0,74,476,1
136,48,65,25,0,73,515,1
22,206,65,24,0,72,256,1
52,188,65,22,0,75,258,1
56,103,65,21,0,74,272,1
59,189,65,21,0,76,485,1
56,19,65,22,0,73,387,1
136,189,65,22,0,76,43,1
4,188,65,20,0,76,601,1
11,39,65,21,2,76,688,1
44,7,65,23,7,78,702,1
136,206,65,18,5,80,668,1
136,7,65,21,8,80,530,1
104,103,65,20,4,76,482,1
56,22,65,20,1,79,272,1
136,48,65,23,1,75,511,1
136,8,65,20,3,79,527,1
82,144,65,20,0,76,241,1
26,39,65,22,0,76,105,1
74,48,65,22,0,73,303,1
101,7,65,24,0,73,219,1
39,22,65,19,1,77,263,1
98,188,65,21,1,77,294,1
104,48,65,19,1,80,20,1
39,23,65,21,0,75,241,1
74,62,65,23,1,74,142,1
146,7,65,22,0,74,401,1
17,136,65,21,2,80,589,1
33,65,65,24,1,74,451,1
52,231,65,18,6,77,648,1
52,22,65,22,0,76,587,1
97,7,65,21,2,79,654,1
123,188,65,19,14,84,464,1
109,136,65,21,2,75,682,1
56,153,65,21,0,77,255,1
74,41,65,23,1,75,142,1
104,206,65,22,0,75,346,1
124,50,65,24,0,73,299,1
121,48,65,24,0,73,578,1
57,22,65,22,1,75,238,1
56,48,65,23,0,72,639,1
52,8,65,22,1,74,402,1
52,5,65,22,0,74,474,1
6,7,65,21,0,74,709,1
111,50,65,20,1,75,459,1
52,148,65,21,0,76,258,1
52,22,65,19,11,85,702,1
136,7,65,22,0,75,511,1
56,188,65,21,1,78,675,1
140,188,65,20,1,77,386,1
56,7,65,20,10,81,246,1
96,70,65,22,0,73,669,1
77,84,65,21,0,75,681,1
136,45,65,21,10,79,243,1
128,188,65,20,1,76,382,1
148,22,65,24,0,73,206,1
29,148,65,22,0,75,475,1
153,155,65,23,0,73,476,1
141,22,65,21,0,79,277,1
52,7,65,20,1,75,17,1
52,38,65,22,1,74,17,1
141,7,65,21,1,78,244,1
32,184,65,22,2,75,358,1
153,115,65,23,2,73,532,1
56,9,65,23,1,73,1,1
44,84,65,19,26,85,417,1
16,144,65,25,1,72,548,1
4,7,65,21,2,74,154,1
153,39,65,18,6,78,617,1
153,188,65,21,1,76,443,1
52,48,65,22,0,73,623,1
56,188,65,21,1,78,0,1
26,155,65,22,0,75,197,1
97,76,65,22,3,80,107,1
136,52,65,23,0,74,510,1
130,52,65,24,1,72,252,1
4,7,65,21,0,80,362,1
75,103,65,21,4,76,486,1
136,7,65,21,10,80,243,1
44,52,65,21,1,76,25,1
56,136,65,19,3,78,674,1
109,188,65,22,1,72,380,1
4,50,65,24,0,72,461,1
51,188,65,21,2,76,93,1
136,143,65,23,0,73,699,1
27,227,65,23,0,74,328,1
101,189,65,21,0,73,45,1
4,62,65,24,0,72,67,1
56,188,65,22,1,74,567,1
136,22,65,24,1,74,43,1
63,22,65,22,0,76,626,1
4,38,65,21,1,79,158,1
136,7,65,20,2,79,588,1
21,7,65,22,0,77,630,1
60,38,65,22,1,76,93,1
52,200,65,22,0,75,573,1
150,173,65,21,3,75,607,1
52,184,65,23,0,72,218,1
128,22,65,21,2,78,88,1
44,7,65,21,1,78,368,1
74,212,65,22,0,75,501,1
52,136,65,21,4,80,401,1
133,212,65,21,3,78,191,1
120,136,65,22,0,76,425,1
136,188,65,22,3,78,187,1
56,187,65,20,2,78,246,1
121,7,65,22,0,75,698,1
120,7,65,23,0,74,707,1
56,22,65,22,1,73,549,1
120,101,65,22,2,76,409,1
97,143,65,22,2,76,215,1
104,19,65,20,1,72,274,1
104,39,65,22,0,74,346,1
104,101,65,21,0,75,346,1
31,22,65,22,1,73,624,1
141,188,65,23,2,74,668,1
11,7,65,20,1,76,601,1
109,39,65,22,1,77,552,1
52,22,65,23,0,76,225,1
52,22,65,25,0,74,340,1
56,148,65,22,0,73,252,1
120,151,65,21,0,75,499,1
153,231,65,22,0,76,667,1
120,74,65,21,3,79,408,1
82,189,65,22,0,74,204,1
82,48,65,22,2,76,372,1
52,7,65,21,5,80,262,1
136,7,65,22,1,78,201,1
39,39,65,20,2,79,255,1
129,38,65,21,3,79,651,1
52,50,65,23,0,74,458,1
112,7,65,23,0,74,280,1
112,225,65,21,3,80,622,1
104,66,65,20,17,76,27,1
157,50,65,21,3,75,547,1
44,39,65,22,0,76,188,1
112,155,65,22,0,74,685,1
11,39,65,22,0,72,688,1
153,101,65,22,0,74,543,1
154,52,65,21,1,78,320,1
17,22,65,25,0,73,218,1
136,7,65,20,13,78,243,1
136,188,65,24,0,72,603,1
44,101,65,20,0,77,74,1
52,8,65,22,2,74,132,1
11,54,65,22,0,74,601,1
146,188,65,19,1,77,466,1
29,101,65,24,0,72,439,1
44,11,65,22,1,75,494,1
29,19,65,26,0,72,44,1
153,103,65,24,0,72,182,1
5,22,65,22,0,73,695,1
39,192,65,22,0,75,261,1
69,187,65,22,0,75,261,1
97,148,65,24,1,72,310,1
136,22,65,23,0,72,511,1
120,188,65,21,7,75,127,1
11,52,65,23,3,72,627,1
75,50,65,23,0,74,402,1
56,188,65,23,0,72,281,1
4,207,65,22,0,74,504,1
11,206,65,22,0,75,629,1
4,50,65,23,0,76,159,1
140,38,65,22,0,73,356,1
44,69,65,24,0,73,92,1
74,52,65,22,0,76,404,1
136,48,65,23,2,75,588,1
6,52,65,21,1,76,278,1
47,225,65,24,0,72,153,1
74,39,65,23,0,76,142,1
52,221,65,22,0,73,402,1
57,7,65,22,0,75,263,1
97,48,65,25,1,72,397,1
136,225,65,21,2,77,680,1
124,22,65,22,0,74,298,1
44,50,65,22,2,76,697,1
74,48,65,24,0,73,54,1
120,50,65,21,0,74,189,1
39,7,65,23,0,73,261,1
150,38,65,22,1,73,469,1
52,22,65,24,0,73,658,1
44,70,65,22,0,75,188,1
130,48,65,23,0,75,244,1
136,136,65,22,0,73,509,1
38,76,65,22,1,77,190,1
74,8,65,22,2,75,94,1
17,110,65,24,1,73,528,1
112,187,65,20,0,78,279,1
4,7,65,22,1,74,150,1
44,188,65,21,3,75,412,1
82,189,65,22,0,73,660,1
104,148,65,20,26,81,430,1
26,206,65,21,1,80,662,1
123,41,65,22,0,75,188,1
26,133,65,21,1,75,116,1
44,39,65,21,3,79,368,1
127,22,65,22,1,72,37,1
4,22,65,24,0,72,50,1
54,22,65,24,0,72,291,1
52,116,65,24,0,72,132,1
66,70,65,22,3,75,396,1
29,7,65,25,1,72,44,1
121,188,65,21,2,79,409,1
4,48,65,23,0,75,461,1
97,48,65,24,0,72,447,1
52,28,65,24,0,74,16,1
109,225,65,23,0,74,543,1
44,70,65,22,0,76,437,1
151,188,65,24,3,72,710,1
74,48,65,22,0,76,493,1
104,212,65,22,1,72,682,1
111,39,65,23,1,73,629,1
97,136,65,23,0,74,507,1
51,62,65,23,1,74,392,1
5,7,65,21,3,78,288,1
29,149,65,23,0,74,62,1
149,23,65,23,0,74,48,1
39,155,65,23,0,74,232,1
153,152,65,23,0,76,182,1
56,103,65,23,0,75,226,1
26,77,65,21,2,78,68,1
56,151,65,23,0,73,351,1
44,101,65,23,0,72,494,1
153,39,65,22,0,75,304,1
56,225,65,23,0,72,426,1
44,7,65,22,0,76,525,1
74,38,65,23,0,73,651,1
29,188,65,23,0,74,231,1
74,62,65,22,3,76,673,1
4,207,65,22,0,77,490,1
44,22,65,23,0,73,180,1
52,48,65,22,0,77,448,1
52,108,65,23,0,72,406,1
140,197,65,23,0,74,308,1
1,23,65,24,0,72,270,1
44,148,65,22,2,75,82,1
44,22,65,23,0,73,192,1
11,206,65,22,1,75,677,1
75,103,65,24,0,72,259,1
141,8,65,25,1,72,667,1
44,91,65,22,0,74,192,1
140,115,65,23,0,72,70,1
128,22,65,24,0,72,543,1
75,7,65,25,0,72,280,1
44,136,65,23,4,75,180,1
153,88,65,23,2,74,654,1
57,38,65,23,1,74,651,1
128,188,65,23,0,73,498,1
140,7,65,22,0,73,357,1
44,48,65,23,0,73,74,1
44,23,65,23,1,72,712,1
44,48,65,24,0,73,81,1
123,48,65,23,1,75,86,1
136,48,65,23,0,74,59,1
136,23,65,24,0,73,238,1
44,136,65,23,2,73,416,1
121,22,65,24,0,74,218,1
136,7,65,24,0,72,680,1
29,101,65,24,0,72,211,1
5,50,65,23,0,75,22,1
59,48,65,25,1,73,698,1
11,9,65,23,0,72,601,1
100,22,65,24,0,72,180,1
140,70,65,25,0,72,357,1
44,101,65,24,0,72,192,1
44,7,65,24,2,72,291,1
39,38,65,24,0,74,469,1
4,33,65,23,0,72,151,1
44,22,65,23,0,74,494,1
44,52,65,24,1,72,318,1
97,143,65,24,0,72,483,1
37,48,65,24,0,73,679,1
31,38,65,24,2,72,324,1
44,22,65,23,0,75,288,1
128,7,65,24,2,73,188,1
44,48,65,24,0,73,595,1
120,23,65,22,2,73,314,1
39,148,65,23,0,73,524,1
74,6,65,24,0,72,125,1
44,7,65,25,0,74,441,1
26,22,65,24,1,74,662,1
140,84,65,24,1,72,359,1
33,48,65,24,2,72,352,1
44,149,65,24,0,74,543,1
128,7,65,24,0,74,188,1
83,22,65,23,0,74,189,1
83,157,65,23,2,73,678,1
74,48,65,25,0,73,142,1
65,225,65,23,1,74,183,1
56,80,64,19,0,79,5,1
56,76,64,21,0,76,677,1
52,188,64,20,3,80,677,1
33,6,64,21,2,74,220,1
132,136,64,22,0,73,332,1
52,101,64,21,0,72,19,1
29,188,64,22,0,73,200,1
52,50,64,21,0,77,401,1
4,7,64,20,0,72,154,1
4,101,64,21,0,72,154,1
66,7,64,22,0,73,483,1
136,84,64,21,1,76,64,1
52,76,64,20,0,77,648,1
151,115,64,22,1,74,510,1
121,231,64,21,0,74,78,1
154,188,64,20,0,73,418,1
82,8,64,22,0,75,660,1
54,188,64,20,6,75,58,1
154,70,64,21,0,73,157,1
136,116,64,22,0,74,117,1
121,39,64,21,1,74,218,1
136,192,64,19,2,80,114,1
41,7,64,24,0,72,73,1
106,22,64,21,1,76,678,1
136,101,64,23,0,73,680,1
11,22,64,20,0,75,381,1
156,89,64,20,0,81,49,1
156,22,64,19,0,73,122,1
136,62,64,20,2,76,452,1
156,143,64,23,0,72,105,1
104,7,64,20,0,77,275,1
154,101,64,19,1,82,156,1
154,48,64,22,0,73,418,1
117,50,64,22,0,75,330,1
4,38,64,22,0,74,665,1
52,0,64,18,4,83,626,1
125,7,64,18,2,79,481,1
156,136,64,20,0,75,234,1
136,39,64,21,0,75,515,1
74,101,64,22,3,73,229,1
130,48,64,23,0,72,514,1
121,188,64,23,0,73,683,1
149,7,64,21,0,76,315,1
52,157,64,18,7,76,474,1
136,188,64,19,3,80,680,1
109,225,64,20,0,79,48,1
59,108,64,21,0,74,485,1
52,7,64,19,1,77,648,1
77,23,64,21,1,72,706,1
104,39,64,18,0,79,20,1
136,50,64,19,4,83,64,1
17,7,64,22,0,74,503,1
4,225,64,18,12,84,362,1
120,57,64,20,1,80,75,1
52,22,64,20,5,78,270,1
136,50,64,23,0,72,110,1
136,22,64,24,0,73,553,1
82,228,64,24,0,73,632,1
4,7,64,21,0,78,233,1
121,101,64,18,10,78,265,1
17,48,64,24,0,72,218,1
17,137,64,19,0,72,503,1
74,22,64,21,0,78,651,1
52,188,64,20,1,79,401,1
129,187,64,20,0,78,290,1
104,103,64,19,4,79,27,1
74,22,64,23,0,72,125,1
136,225,64,21,1,73,514,1
130,189,64,22,2,75,346,1
52,52,64,20,3,74,669,1
109,7,64,21,1,78,656,1
44,188,64,19,5,82,236,1
52,188,64,21,0,74,516,1
124,22,64,21,0,78,295,1
124,0,64,19,0,79,295,1
124,48,64,20,0,74,12,1
104,38,64,23,0,72,611,1
56,7,64,21,0,74,255,1
6,9,64,21,0,72,687,1
136,101,64,20,7,81,89,1
128,115,64,18,20,82,341,1
136,101,64,23,0,73,657,1
136,137,64,23,1,76,201,1
129,8,64,20,1,80,401,1
52,22,64,20,0,73,474,1
97,36,64,22,3,73,654,1
136,23,64,23,0,74,551,1
56,231,64,23,1,72,255,1
129,157,64,23,5,76,533,1
74,188,64,19,15,84,58,1
57,228,64,20,2,78,263,1
52,101,64,19,2,77,625,1
74,7,64,20,3,81,493,1
120,59,64,19,5,81,411,1
124,212,64,21,0,75,300,1
136,88,64,23,0,73,553,1
124,101,64,21,0,72,653,1
121,38,64,20,1,75,683,1
52,188,64,22,0,73,658,1
153,22,64,19,1,81,250,1
140,155,64,21,0,72,711,1
17,7,64,21,4,74,539,1
94,149,64,19,0,78,378,1
17,8,64,21,4,79,638,1
153,149,64,21,0,78,458,1
153,7,64,20,0,76,183,1
75,22,64,22,2,72,529,1
121,48,64,20,0,74,684,1
120,189,64,18,1,79,408,1
136,39,64,21,0,78,509,1
11,231,64,20,1,78,482,1
52,210,64,21,0,78,669,1
74,187,64,21,0,80,286,1
136,101,64,22,0,73,228,1
125,0,64,20,2,81,612,1
44,70,64,19,2,82,188,1
4,22,64,23,1,73,490,1
4,188,64,20,0,80,575,1
124,188,64,22,0,75,201,1
136,50,64,22,0,75,510,1
123,188,64,18,28,85,647,1
52,91,64,18,0,80,402,1
52,83,64,22,0,72,225,1
51,39,64,20,1,77,652,1
74,1,64,20,7,81,405,1
52,188,64,18,1,75,625,1
136,22,64,23,0,75,201,1
34,48,64,21,2,79,510,1
136,48,64,24,1,74,110,1
51,188,64,22,0,74,280,1
4,32,64,22,0,74,233,1
52,231,64,21,2,74,17,1
90,22,64,20,3,80,6,1
39,127,64,22,0,74,637,1
141,189,64,22,0,72,271,1
63,7,64,20,2,74,684,1
4,23,64,20,0,79,522,1
27,138,64,22,0,74,591,1
52,188,64,19,5,78,486,1
17,101,64,21,3,75,381,1
52,7,64,20,1,77,448,1
33,7,64,22,0,73,404,1
136,38,64,20,2,80,517,1
136,52,64,21,1,79,512,1
17,48,64,19,6,80,43,1
52,7,64,21,0,79,271,1
56,212,64,20,3,79,6,1
56,188,64,23,0,72,276,1
68,136,64,20,0,75,294,1
53,137,64,23,0,72,132,1
56,225,64,23,0,72,137,1
149,188,64,21,0,79,347,1
16,48,64,23,0,72,1,1
5,221,64,22,0,74,96,1
140,192,64,19,7,82,380,1
22,180,64,21,0,75,360,1
141,48,64,21,0,78,473,1
6,92,64,21,0,75,709,1
111,38,64,20,0,79,619,1
56,225,64,20,1,76,256,1
26,188,64,20,1,76,661,1
21,210,64,20,5,79,379,1
158,23,64,19,6,82,430,1
151,38,64,23,1,75,589,1
140,184,64,21,0,74,712,1
29,39,64,21,9,78,286,1
120,22,64,21,1,76,411,1
136,101,64,22,2,75,64,1
158,101,64,19,6,82,417,1
109,22,64,20,3,77,704,1
56,84,64,20,2,79,335,1
26,187,64,20,3,80,663,1
56,8,64,22,1,74,608,1
136,48,64,23,1,75,228,1
56,231,64,20,4,84,667,1
29,136,64,23,0,75,439,1
52,201,64,19,1,78,258,1
22,22,64,22,1,77,646,1
120,136,64,20,5,80,496,1
153,201,64,23,0,72,504,1
56,197,64,20,3,81,6,1
56,11,64,22,3,73,567,1
19,187,64,20,1,80,683,1
97,22,64,22,0,76,160,1
128,23,64,20,1,80,341,1
56,48,64,20,0,75,381,1
82,212,64,20,2,76,577,1
4,46,64,23,0,73,158,1
77,14,64,21,0,75,388,1
5,127,64,21,1,73,435,1
4,188,64,21,0,74,103,1
112,50,64,20,0,76,678,1
149,50,64,21,0,72,649,1
4,156,64,20,3,82,522,1
74,191,64,21,0,79,187,1
136,11,64,22,1,75,64,1
26,103,64,21,0,75,113,1
123,7,64,23,0,74,355,1
136,48,64,20,2,78,81,1
27,88,64,22,0,72,593,1
69,91,64,21,2,73,22,1
4,188,64,22,0,74,461,1
52,188,64,18,19,75,17,1
56,48,64,21,0,78,634,1
98,50,64,22,0,74,264,1
36,84,64,21,0,78,121,1
136,48,64,21,1,75,517,1
52,148,64,19,4,81,225,1
22,91,64,20,2,76,302,1
156,127,64,22,1,73,23,1
4,7,64,22,0,77,151,1
136,148,64,20,1,78,588,1
4,48,64,20,4,79,85,1
136,136,64,23,0,76,201,1
44,38,64,20,5,78,93,1
44,48,64,22,2,76,437,1
158,50,64,21,1,74,74,1
149,115,64,22,0,73,705,1
4,70,64,22,0,74,158,1
6,22,64,20,0,75,278,1
52,225,64,23,1,72,624,1
156,38,64,23,1,72,370,1
56,6,64,21,3,76,608,1
52,143,64,23,0,73,230,1
26,19,64,20,2,79,663,1
121,48,64,21,0,73,450,1
56,48,64,20,7,81,568,1
136,7,64,22,0,75,510,1
149,227,64,20,6,81,309,1
44,103,64,20,4,81,304,1
29,155,64,24,2,73,66,1
136,101,64,21,0,76,59,1
44,32,64,21,2,78,506,1
97,76,64,21,1,74,310,1
56,208,64,22,0,73,351,1
56,127,64,22,1,75,276,1
11,69,64,20,1,76,384,1
136,101,64,22,7,75,243,1
44,38,64,21,0,76,543,1
56,22,64,23,0,73,247,1
112,188,64,20,1,79,581,1
82,134,64,23,0,73,312,1
127,52,64,23,1,73,36,1
130,8,64,21,1,77,7,1
56,76,64,21,2,76,347,1
112,77,64,20,0,78,622,1
120,48,64,20,3,77,487,1
56,7,64,22,0,75,20,1
56,148,64,21,0,72,272,1
4,7,64,24,0,72,149,1
77,115,64,21,0,73,570,1
123,39,64,20,2,80,606,1
4,76,64,22,0,72,665,1
128,225,64,21,3,79,620,1
121,7,64,21,0,76,78,1
82,48,64,22,0,73,131,1
97,46,64,21,0,76,483,1
11,7,64,21,0,73,519,1
77,210,64,22,1,74,341,1
74,188,64,22,0,74,138,1
56,22,64,21,1,74,710,1
97,76,64,20,3,74,148,1
154,228,64,21,1,78,305,1
44,59,64,20,1,79,368,1
6,173,64,22,0,73,550,1
140,7,64,21,1,77,428,1
44,105,64,21,0,73,341,1
44,70,64,21,1,75,631,1
153,115,64,22,3,75,458,1
17,152,64,23,2,72,561,1
52,134,64,22,4,76,271,1
141,50,64,22,0,77,260,1
44,38,64,22,0,73,192,1
74,48,64,23,0,75,138,1
22,178,64,23,0,72,281,1
44,7,64,21,0,72,25,1
120,22,64,21,0,77,409,1
56,48,64,22,1,76,5,1
44,148,64,23,1,74,471,1
56,7,64,23,0,75,226,1
44,7,64,23,0,72,291,1
39,76,64,21,2,76,600,1
39,101,64,22,1,76,232,1
90,137,64,20,3,78,658,1
44,206,64,21,1,76,222,1
128,101,64,21,0,74,619,1
4,188,64,21,2,78,184,1
56,22,64,22,0,72,1,1
44,7,64,21,2,77,650,1
22,152,64,21,2,75,360,1
39,7,64,23,0,73,232,1
77,38,64,21,0,73,598,1
29,188,64,23,0,75,403,1
44,103,64,20,1,78,274,1
97,48,64,23,0,73,446,1
128,88,64,20,3,80,92,1
44,173,64,23,0,72,61,1
26,22,64,22,3,76,662,1
97,48,64,23,0,74,148,1
120,48,64,23,1,73,699,1
6,22,64,21,0,73,398,1
52,48,64,23,1,73,132,1
44,7,64,22,0,76,463,1
75,52,64,23,1,73,60,1
11,91,64,22,0,73,698,1
44,7,64,22,1,73,693,1
44,7,64,22,0,76,98,1
44,88,64,22,1,74,650,1
128,52,64,23,0,72,689,1
21,7,64,22,0,74,248,1
26,7,64,22,0,73,68,1
44,22,64,21,0,76,82,1
56,188,64,23,0,72,562,1
140,143,64,22,0,76,386,1
4,187,64,22,1,73,686,1
44,50,64,23,0,73,505,1
39,103,64,23,0,73,637,1
56,149,64,22,0,73,618,1
44,39,64,23,3,72,188,1
136,48,64,22,2,75,537,1
52,57,64,23,0,72,18,1
15,22,64,23,0,72,165,1
112,148,64,23,1,72,581,1
29,52,64,23,2,74,370,1
52,48,64,23,0,73,626,1
112,7,64,24,0,73,652,1
4,206,64,23,0,73,319,1
44,148,64,22,1,75,188,1
52,137,64,21,1,73,448,1
44,19,64,22,2,76,222,1
44,70,64,22,0,73,83,1
158,103,64,22,0,76,441,1
125,188,64,23,0,74,408,1
44,48,64,24,1,72,92,1
29,22,64,23,0,76,489,1
56,84,64,23,3,73,379,1
56,48,64,23,0,72,609,1
158,9,64,24,0,73,537,1
136,52,64,24,1,74,109,1
52,52,64,24,1,72,658,1
68,38,64,22,0,75,707,1
136,103,64,24,0,73,552,1
136,20,64,24,1,73,514,1
158,5,64,23,0,73,9,1
151,48,64,24,5,72,138,1
44,7,64,23,0,74,88,1
26,38,64,23,0,72,353,1
153,23,64,23,5,72,457,1
44,231,64,23,2,72,667,1
112,227,64,24,0,73,652,1
112,48,64,24,0,72,356,1
18,50,63,22,0,72,302,1
51,8,63,18,2,80,267,1
154,188,63,23,0,72,320,1
117,19,63,20,0,74,167,1
153,7,63,23,0,74,250,1
4,22,63,20,0,75,686,1
4,101,63,20,1,74,665,1
154,19,63,17,0,77,418,1
136,189,63,23,0,72,320,1
52,188,63,17,2,80,648,1
136,127,63,20,2,74,64,1
17,137,63,21,1,77,473,1
121,7,63,23,0,73,78,1
72,188,63,20,4,80,503,1
94,7,63,19,2,77,627,1
4,0,63,20,0,77,540,1
4,19,63,19,0,80,540,1
11,189,63,19,1,77,521,1
17,187,63,19,2,76,558,1
136,1,63,19,1,79,668,1
121,0,63,21,0,75,78,1
52,7,63,20,1,76,340,1
153,39,63,19,0,77,352,1
6,231,63,20,0,74,709,1
104,231,63,18,5,84,27,1
52,34,63,21,3,73,253,1
154,83,63,21,0,75,156,1
136,48,63,23,0,73,104,1
117,77,63,20,0,73,175,1
149,48,63,20,0,76,710,1
41,103,63,21,0,74,605,1
15,155,63,20,0,73,174,1
136,121,63,20,1,76,515,1
123,0,63,19,1,80,90,1
118,19,63,20,0,80,613,1
118,127,63,21,0,72,613,1
74,22,63,18,2,81,229,1
136,50,63,22,1,74,199,1
154,38,63,21,0,73,169,1
42,77,63,20,3,79,30,1
74,39,63,20,5,81,492,1
80,7,63,23,1,76,356,1
97,127,63,21,0,72,483,1
136,0,63,20,2,77,684,1
104,188,63,18,2,79,254,1
136,148,63,21,0,73,117,1
136,149,63,22,0,74,514,1
4,101,63,20,1,75,536,1
136,22,63,21,0,77,680,1
130,137,63,20,0,76,602,1
57,149,63,19,3,81,293,1
109,22,63,22,0,73,630,1
52,4,63,20,0,78,187,1
82,101,63,22,0,74,632,1
109,22,63,20,0,74,547,1
4,22,63,23,0,72,360,1
156,88,63,21,3,80,442,1
108,7,63,22,1,72,316,1
94,101,63,19,1,74,305,1
4,22,63,20,0,74,53,1
129,48,63,22,0,72,265,1
121,48,63,19,1,73,84,1
52,38,63,20,0,77,623,1
124,154,63,21,0,76,55,1
52,22,63,20,2,75,47,1
11,48,63,22,0,72,378,1
121,188,63,22,1,72,503,1
124,91,63,22,0,72,653,1
136,76,63,22,0,75,510,1
4,0,63,20,0,75,53,1
56,179,63,23,1,72,612,1
11,91,63,22,0,72,519,1
59,50,63,21,0,72,569,1
11,62,63,19,3,77,162,1
121,48,63,20,1,73,317,1
136,22,63,23,0,72,111,1
129,231,63,21,1,74,402,1
56,7,63,20,0,73,256,1
11,187,63,21,0,72,381,1
149,7,63,19,2,82,649,1
124,206,63,21,2,74,297,1
136,188,63,22,0,75,43,1
153,103,63,20,2,80,246,1
56,50,63,21,4,77,246,1
117,157,63,19,0,72,84,1
56,90,63,20,4,77,272,1
124,38,63,20,0,76,118,1
52,137,63,19,5,81,19,1
123,7,63,19,6,83,629,1
6,7,63,22,0,72,278,1
4,0,63,19,0,75,536,1
18,221,63,19,4,76,302,1
148,91,63,20,0,73,467,1
11,115,63,18,5,81,544,1
6,84,63,22,0,72,564,1
29,19,63,22,0,73,44,1
124,148,63,20,5,79,88,1
44,101,63,19,4,80,694,1
52,144,63,20,0,78,402,1
153,39,63,19,2,78,249,1
56,7,63,18,6,85,675,1
136,48,63,20,8,80,530,1
141,7,63,18,18,86,271,1
151,188,63,19,6,83,589,1
152,8,63,21,0,74,30,1
55,62,63,20,4,80,277,1
136,7,63,21,1,73,680,1
44,39,63,19,12,83,429,1
74,39,63,19,13,83,539,1
52,91,63,21,7,78,473,1
52,7,63,20,1,74,143,1
153,62,63,23,0,72,456,1
44,52,63,20,3,78,410,1
52,38,63,18,31,85,366,1
136,66,63,20,2,78,530,1
124,52,63,21,1,76,297,1
39,221,63,18,7,83,257,1
136,7,63,20,1,78,668,1
52,221,63,21,1,75,60,1
77,48,63,22,0,73,238,1
4,188,63,19,0,79,536,1
125,76,63,22,0,78,422,1
4,0,63,18,8,85,575,1
104,39,63,18,0,78,20,1
29,22,63,19,1,78,476,1
136,101,63,21,0,77,509,1
136,148,63,19,2,79,510,1
43,7,63,23,0,75,161,1
128,228,63,19,0,81,355,1
136,137,63,22,0,74,413,1
39,212,63,19,0,79,257,1
56,7,63,22,0,74,674,1
39,7,63,21,1,75,93,1
27,7,63,19,4,75,592,1
29,7,63,20,4,82,213,1
39,39,63,19,0,77,637,1
56,127,63,21,0,75,226,1
11,1,63,20,0,75,601,1
6,8,63,22,0,72,387,1
140,22,63,20,1,75,261,1
120,33,63,22,1,72,496,1
74,228,63,21,0,73,493,1
120,137,63,21,1,73,332,1
56,79,63,19,8,81,246,1
56,40,63,22,1,72,549,1
83,7,63,22,8,76,455,1
128,151,63,21,0,76,620,1
56,137,63,20,0,78,568,1
56,50,63,20,1,76,74,1
106,148,63,21,0,73,692,1
111,23,63,19,0,81,430,1
52,101,63,22,2,72,270,1
74,151,63,20,1,80,673,1
4,38,63,19,2,79,321,1
136,48,63,20,0,77,529,1
29,50,63,21,2,77,364,1
82,188,63,21,1,77,204,1
136,39,63,22,0,74,413,1
17,48,63,21,1,77,64,1
4,101,63,22,0,72,53,1
120,7,63,22,0,75,332,1
132,212,63,22,2,74,699,1
52,52,63,22,1,74,401,1
74,22,63,19,7,79,94,1
56,192,63,21,1,76,702,1
56,48,63,22,1,75,6,1
44,38,63,20,0,78,82,1
80,76,63,23,0,73,584,1
69,188,63,21,0,73,324,1
77,131,63,21,1,72,598,1
56,7,63,21,1,73,336,1
52,50,63,22,0,72,225,1
140,38,63,20,0,74,15,1
56,22,63,20,2,77,609,1
56,19,63,22,0,73,272,1
4,22,63,20,10,80,50,1
51,157,63,21,0,76,624,1
56,48,63,21,2,76,246,1
140,188,63,18,3,78,711,1
27,221,63,23,0,72,373,1
56,52,63,20,1,79,563,1
127,19,63,23,3,74,38,1
136,103,63,22,0,75,59,1
52,83,63,19,8,80,262,1
129,38,63,21,0,75,187,1
56,22,63,20,3,78,379,1
4,70,63,21,0,73,321,1
111,231,63,22,4,72,704,1
44,110,63,21,1,75,414,1
44,50,63,21,1,77,354,1
136,7,63,20,0,73,552,1
123,0,63,21,0,73,86,1
39,39,63,21,0,75,600,1
39,22,63,20,0,75,629,1
149,48,63,19,1,79,649,1
128,188,63,22,1,74,542,1
158,70,63,21,1,76,537,1
52,115,63,21,2,77,626,1
149,19,63,21,1,78,710,1
44,22,63,21,0,76,691,1
44,52,63,20,10,81,52,1
112,22,63,21,0,75,99,1
26,48,63,21,2,76,112,1
6,148,63,20,0,73,640,1
11,22,63,19,3,77,627,1
